latitude,longitude,acq_date,acq_time,satellite,instrument,year,month,week,duration,Mandal_Nam,Dist_Name,confidence
19.27489,78.83509,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Utnur,Adilabad,50
19.27535,78.84599,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.27535,78.84599,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.27535,78.84599,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.27571,78.52585,2023-02-25,19:46,N,VIIRS,2023,2,8,48h,Neradigonda,Adilabad,50
19.27571,78.52585,2023-02-25,19:46,N,VIIRS,2023,2,8,7d,Neradigonda,Adilabad,50
19.27598,79.1347,2023-02-24,20:53,1,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.2762,78.84886,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.2762,78.84886,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.2762,78.84886,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.27621,79.16076,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.27637,78.8513,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.27637,78.8513,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.27637,78.8513,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.2765,78.67274,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.2765,78.67274,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.2765,78.67274,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.2765,78.8499,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.2765,78.8499,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.2765,78.8499,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.27659,78.56073,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Ichoda,Adilabad,50
19.27659,78.56073,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Ichoda,Adilabad,50
19.27659,78.56073,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Ichoda,Adilabad,50
19.27678,78.88157,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Sirpur_U,Kumurambheem Asifabad,50
19.27678,78.88157,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Sirpur_U,Kumurambheem Asifabad,50
19.27678,78.88157,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Sirpur_U,Kumurambheem Asifabad,50
19.27682,79.12806,2023-02-22,7:22,1,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.27711,78.68594,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.27711,78.68594,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.27711,78.68594,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.27712,79.15289,2023-02-24,7:37,N,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.27732,78.67244,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.27732,78.67244,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.27732,78.67244,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.27734,78.87783,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Sirpur_U,Kumurambheem Asifabad,50
19.27734,78.87783,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Sirpur_U,Kumurambheem Asifabad,50
19.27734,78.87783,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Sirpur_U,Kumurambheem Asifabad,50
19.27736,78.85626,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Kaddampeddur,Nirmal,50
19.27736,78.85626,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Kaddampeddur,Nirmal,50
19.27736,78.85626,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Kaddampeddur,Nirmal,50
19.27744,78.68478,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Pembi,Nirmal,100
19.27744,78.68478,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Pembi,Nirmal,100
19.27744,78.68478,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Pembi,Nirmal,100
19.27779,78.52747,2023-02-25,20:36,1,VIIRS,2023,2,8,48h,Neradigonda,Adilabad,50
19.27779,78.52747,2023-02-25,20:36,1,VIIRS,2023,2,8,7d,Neradigonda,Adilabad,50
19.2779,78.85479,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Kaddampeddur,Nirmal,50
19.2779,78.85479,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Kaddampeddur,Nirmal,50
19.2779,78.85479,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Kaddampeddur,Nirmal,50
19.27811,78.69099,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.27811,78.69099,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.27811,78.69099,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.27813,78.69017,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.27813,78.69017,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.27813,78.69017,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.27846,78.85502,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Kaddampeddur,Nirmal,50
19.27846,78.85502,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Kaddampeddur,Nirmal,50
19.27846,78.85502,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Kaddampeddur,Nirmal,50
19.27856,79.15999,2023-02-21,8:28,A,MODIS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,74
19.27922,78.83501,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Utnur,Adilabad,50
19.27922,78.83501,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Utnur,Adilabad,50
19.27922,78.83501,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Utnur,Adilabad,50
19.27966,78.84695,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.27966,78.84695,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.27966,78.84695,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.2799,79.1591,2023-02-21,8:32,N,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.27991,78.76866,2023-02-21,20:10,1,VIIRS,2023,2,8,7d,Utnur,Adilabad,50
19.28006,79.174,2023-02-21,20:10,1,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.28051,78.84248,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28051,78.84248,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28051,78.84248,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28078,78.6734,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.28078,78.6734,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.28078,78.6734,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.28116,78.87189,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Sirpur_U,Kumurambheem Asifabad,50
19.28116,78.87189,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Sirpur_U,Kumurambheem Asifabad,50
19.28116,78.87189,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Sirpur_U,Kumurambheem Asifabad,50
19.28124,78.84653,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28124,78.84653,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28124,78.84653,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28124,78.87467,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Sirpur_U,Kumurambheem Asifabad,50
19.28124,78.87467,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Sirpur_U,Kumurambheem Asifabad,50
19.28124,78.87467,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Sirpur_U,Kumurambheem Asifabad,50
19.28141,78.68423,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.28141,78.68423,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.28141,78.68423,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.28141,78.84526,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28141,78.84526,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28141,78.84526,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.2816,78.67329,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.2816,78.67329,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.2816,78.67329,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.28172,78.46808,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Neradigonda,Adilabad,50
19.28172,78.46808,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Neradigonda,Adilabad,50
19.28172,78.46808,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Neradigonda,Adilabad,50
19.28175,78.84242,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28175,78.84242,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28175,78.84242,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28209,78.68964,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.28209,78.68964,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.28209,78.68964,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.28218,79.12375,2023-02-23,8:43,1,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.28229,78.84084,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28229,78.84084,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28229,78.84084,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28231,78.5662,2023-02-25,19:46,N,VIIRS,2023,2,8,48h,Pembi,Nirmal,50
19.28231,78.5662,2023-02-25,19:46,N,VIIRS,2023,2,8,7d,Pembi,Nirmal,50
19.28232,78.85651,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28232,78.85651,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28232,78.85651,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28254,78.55698,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.28254,78.55698,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28254,78.55698,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28261,79.12846,2023-02-23,8:43,1,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.28306,78.56118,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.28306,78.56118,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28306,78.56118,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28386,78.55183,2023-02-25,19:46,N,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28386,78.55183,2023-02-25,19:46,N,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28403,78.85478,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28403,78.85478,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28403,78.85478,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28421,78.56516,2023-02-25,19:46,N,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28421,78.56516,2023-02-25,19:46,N,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28458,78.87524,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Sirpur_U,Kumurambheem Asifabad,50
19.28458,78.87524,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Sirpur_U,Kumurambheem Asifabad,50
19.28458,78.87524,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Sirpur_U,Kumurambheem Asifabad,50
19.28473,78.55083,2023-02-25,20:36,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28473,78.55083,2023-02-25,20:36,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28481,78.84344,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28481,78.84344,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28481,78.84344,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28514,78.87152,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Sirpur_U,Kumurambheem Asifabad,50
19.28514,78.87152,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Sirpur_U,Kumurambheem Asifabad,50
19.28514,78.87152,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Sirpur_U,Kumurambheem Asifabad,50
19.28534,78.56856,2023-02-25,20:36,1,VIIRS,2023,2,8,48h,Pembi,Nirmal,50
19.28534,78.56856,2023-02-25,20:36,1,VIIRS,2023,2,8,7d,Pembi,Nirmal,50
19.28544,78.50956,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Neradigonda,Adilabad,50
19.28544,78.50956,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Neradigonda,Adilabad,50
19.28544,78.50956,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Neradigonda,Adilabad,50
19.28565,78.5509,2023-02-25,19:46,N,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28565,78.5509,2023-02-25,19:46,N,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28573,78.84617,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28573,78.84617,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28573,78.84617,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.286,78.843,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.286,78.843,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.286,78.843,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28609,78.55642,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.28609,78.55642,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28609,78.55642,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28643,78.56177,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.28643,78.56177,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28643,78.56177,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28659,78.84178,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28659,78.84178,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28659,78.84178,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28673,78.85693,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28673,78.85693,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28673,78.85693,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28685,78.69225,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.28685,78.69225,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.28685,78.69225,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.28719,78.7661,2023-02-24,8:24,1,VIIRS,2023,2,8,7d,Utnur,Adilabad,50
19.28724,78.893,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Sirpur_U,Kumurambheem Asifabad,50
19.28724,78.893,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Sirpur_U,Kumurambheem Asifabad,50
19.28724,78.893,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Sirpur_U,Kumurambheem Asifabad,50
19.28729,78.69166,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.28729,78.69166,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.28729,78.69166,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.28733,78.76853,2023-02-24,7:37,N,VIIRS,2023,2,8,7d,Utnur,Adilabad,50
19.28761,78.57207,2023-02-25,20:36,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28761,78.57207,2023-02-25,20:36,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28842,78.85529,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28842,78.85529,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28842,78.85529,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28843,78.86968,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Sirpur_U,Kumurambheem Asifabad,50
19.28843,78.86968,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Sirpur_U,Kumurambheem Asifabad,50
19.28843,78.86968,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Sirpur_U,Kumurambheem Asifabad,50
19.28888,79.12193,2023-02-23,20:23,N,VIIRS,2023,2,8,7d,Tiryani,Kumurambheem Asifabad,50
19.2889,78.56921,2023-02-25,20:36,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.2889,78.56921,2023-02-25,20:36,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28912,78.8444,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28912,78.8444,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28912,78.8444,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28917,78.85222,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.28917,78.85222,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.28917,78.85222,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.28923,78.54272,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.28923,78.54272,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28923,78.54272,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.28964,78.5558,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.28964,78.5558,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.28964,78.5558,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.2898,78.56232,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.2898,78.56232,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.2898,78.56232,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.29008,78.56315,2023-02-26,4:40,T,MODIS,2023,2,8,24h,Ichoda,Adilabad,57
19.29008,78.56315,2023-02-26,4:40,T,MODIS,2023,2,8,48h,Ichoda,Adilabad,57
19.29008,78.56315,2023-02-26,4:40,T,MODIS,2023,2,8,7d,Ichoda,Adilabad,57
19.29025,78.84357,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.29025,78.84357,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.29025,78.84357,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.29035,78.55854,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.29035,78.55854,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.29035,78.55854,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.29089,78.84277,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.29089,78.84277,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.29089,78.84277,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.29123,78.5361,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Ichoda,Adilabad,50
19.29123,78.5361,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Ichoda,Adilabad,50
19.29123,78.5361,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Ichoda,Adilabad,50
19.29195,78.68886,2023-02-27,20:50,N,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.29195,78.68886,2023-02-27,20:50,N,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.29195,78.68886,2023-02-27,20:50,N,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.29209,78.68803,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Pembi,Nirmal,50
19.29209,78.68803,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Pembi,Nirmal,50
19.29209,78.68803,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Pembi,Nirmal,50
19.29245,78.86917,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Sirpur_U,Kumurambheem Asifabad,50
19.29245,78.86917,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Sirpur_U,Kumurambheem Asifabad,50
19.29245,78.86917,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Sirpur_U,Kumurambheem Asifabad,50
19.29247,78.55093,2023-02-26,7:45,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.29247,78.55093,2023-02-26,7:45,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.29247,78.55093,2023-02-26,7:45,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.29315,78.53954,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.29315,78.53954,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.29315,78.53954,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.29347,78.5381,2023-02-26,21:08,N,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.29347,78.5381,2023-02-26,21:08,N,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.29347,78.5381,2023-02-26,21:08,N,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.2935,78.54052,2023-02-26,21:08,N,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.2935,78.54052,2023-02-26,21:08,N,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.2935,78.54052,2023-02-26,21:08,N,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.29428,78.55532,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.29428,78.55532,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.29428,78.55532,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.29545,78.5565,2023-02-26,21:08,N,VIIRS,2023,2,8,24h,Ichoda,Adilabad,50
19.29545,78.5565,2023-02-26,21:08,N,VIIRS,2023,2,8,48h,Ichoda,Adilabad,50
19.29545,78.5565,2023-02-26,21:08,N,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.29591,78.77673,2023-02-26,8:37,N,VIIRS,2023,2,8,24h,Utnur,Adilabad,50
19.29591,78.77673,2023-02-26,8:37,N,VIIRS,2023,2,8,48h,Utnur,Adilabad,50
19.29591,78.77673,2023-02-26,8:37,N,VIIRS,2023,2,8,7d,Utnur,Adilabad,50
19.29598,78.53546,2023-02-27,7:28,1,VIIRS,2023,2,9,24h,Ichoda,Adilabad,50
19.29598,78.53546,2023-02-27,7:28,1,VIIRS,2023,2,9,48h,Ichoda,Adilabad,50
19.29598,78.53546,2023-02-27,7:28,1,VIIRS,2023,2,9,7d,Ichoda,Adilabad,50
19.29648,78.72328,2023-02-27,19:57,1,VIIRS,2023,2,9,24h,Utnur,Adilabad,50
19.29648,78.72328,2023-02-27,19:57,1,VIIRS,2023,2,9,48h,Utnur,Adilabad,50
19.29648,78.72328,2023-02-27,19:57,1,VIIRS,2023,2,9,7d,Utnur,Adilabad,50
19.29758,78.76543,2023-02-26,20:16,1,VIIRS,2023,2,8,24h,Utnur,Adilabad,50
19.29758,78.76543,2023-02-26,20:16,1,VIIRS,2023,2,8,48h,Utnur,Adilabad,50
19.29758,78.76543,2023-02-26,20:16,1,VIIRS,2023,2,8,7d,Utnur,Adilabad,50
19.29823,78.5057,2023-02-24,7:37,N,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.2986,78.5359,2023-02-27,8:20,N,VIIRS,2023,2,9,24h,Ichoda,Adilabad,50
19.2986,78.5359,2023-02-27,8:20,N,VIIRS,2023,2,9,48h,Ichoda,Adilabad,50
19.2986,78.5359,2023-02-27,8:20,N,VIIRS,2023,2,9,7d,Ichoda,Adilabad,50
19.2991,78.77583,2023-02-21,7:39,1,VIIRS,2023,2,8,7d,Utnur,Adilabad,50
19.29913,78.49907,2023-02-23,20:23,N,VIIRS,2023,2,8,7d,Ichoda,Adilabad,50
19.29914,78.53719,2023-02-27,5:20,T,MODIS,2023,2,9,24h,Ichoda,Adilabad,67
19.29914,78.53719,2023-02-27,5:20,T,MODIS,2023,2,9,48h,Ichoda,Adilabad,67
19.29914,78.53719,2023-02-27,5:20,T,MODIS,2023,2,9,7d,Ichoda,Adilabad,67
