latitude,longitude,acq_date,acq_time,satellite,instrument,year,month,week,duration,REGIONNAME,HRname,confidence
6.84117,35.97557,2023-03-25,10:13,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.84141,35.97633,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.8419,35.3438,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.8419,35.3438,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.8419,35.3438,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.84211,35.37008,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.8435,35.96935,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.8489,35.41488,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.85418,35.35665,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.85418,35.35665,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.85418,35.35665,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.85685,36.00355,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.85841,35.94742,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.86086,35.26711,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.86172,35.94697,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.86224,35.95047,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.86522,35.17202,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.86694,35.10759,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.87234,35.33927,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.87234,35.33927,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.87234,35.33927,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.87278,34.8803,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
6.87413,34.90153,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Gambela,Gambela,50
6.87413,34.90153,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Gambela,Gambela,50
6.87413,34.90153,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
6.87418,35.42103,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.87418,35.42103,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.87418,35.42103,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.87655,35.44561,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88012,35.44206,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88278,35.34487,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88548,35.23218,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88563,35.45203,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.8858,35.23156,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88619,35.23722,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88632,35.235,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88642,35.07946,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.8866,35.23581,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88709,35.46216,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88713,35.08117,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88735,35.24092,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88747,34.84817,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Gambela,Gambela,100
6.88866,35.08368,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88967,35.45176,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.88989,35.22621,2023-03-25,11:21,A,MODIS,2023,3,12,7d,SNNPR,SNNPR,51
6.89014,35.23669,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89128,35.22828,2023-03-24,23:07,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89175,35.27098,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89186,35.2271,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89199,35.0795,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89239,35.23055,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89417,35.28673,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89505,35.2719,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89568,35.23005,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89694,35.95621,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89697,35.28674,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.89697,35.28674,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.89697,35.28674,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.89899,35.348,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.8992,35.23939,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.89946,37.33635,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90025,35.28227,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90034,35.28623,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.90034,35.28623,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.90034,35.28623,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.9016,34.52379,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
6.90166,35.34203,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.90166,35.34203,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.90166,35.34203,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.90199,35.23518,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90226,34.52554,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
6.90271,35.24032,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90363,35.19357,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90459,35.28867,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90522,35.22953,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90617,35.29902,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90666,35.3525,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.90666,35.3525,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.90666,35.3525,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.90819,35.24579,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90916,35.22901,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90939,35.23149,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90962,35.27732,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90988,35.23411,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.90992,35.23494,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.91029,35.10438,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.91061,35.23925,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.91212,35.29588,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.91212,35.29588,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.91212,35.29588,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.91311,35.22844,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.91629,36.32822,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.91682,35.95329,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.92024,35.24321,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.92676,36.06252,2023-03-26,10:41,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.93509,35.08996,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.94096,34.81203,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Gambela,Gambela,64
6.94347,34.46729,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
6.94461,34.81563,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
6.9459,35.29987,2023-03-25,11:21,A,MODIS,2023,3,12,7d,SNNPR,SNNPR,51
6.9467,35.04322,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.9467,35.04322,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.9467,35.04322,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.94717,35.30875,2023-03-25,11:21,A,MODIS,2023,3,12,7d,SNNPR,SNNPR,57
6.94905,34.4642,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Gambela,Gambela,50
6.94976,34.81773,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Gambela,Gambela,50
6.94976,34.81773,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Gambela,Gambela,50
6.94976,34.81773,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
6.95152,35.39793,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.95179,34.49494,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
6.95214,35.30453,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.95607,35.30745,2023-03-25,11:21,A,MODIS,2023,3,12,7d,SNNPR,SNNPR,60
6.9567,35.21891,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.95742,35.39842,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.95872,35.31216,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.96019,35.40577,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.96082,35.19667,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.96172,35.18887,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.96191,35.40137,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.96228,35.20678,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.9627,35.19458,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.96434,35.3713,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.96444,35.39061,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.96923,35.06226,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97024,35.06479,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.9705,35.09811,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97055,35.09562,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97315,35.06177,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97368,35.09253,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97442,35.09756,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97446,35.09507,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97562,36.11871,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97781,35.03993,2023-03-24,23:07,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97833,35.097,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97838,35.09451,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.97903,35.10751,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.98069,35.1849,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.98085,35.08812,2023-03-25,11:21,A,MODIS,2023,3,12,7d,SNNPR,SNNPR,75
6.98419,35.07494,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.98518,35.05778,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.9865,35.25122,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.9865,35.25122,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.9865,35.25122,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.99041,35.25432,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
6.99041,35.25432,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
6.99041,35.25432,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
6.99405,35.23558,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.99424,35.23281,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.99618,35.24252,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
6.99735,35.07661,2023-03-25,11:21,A,MODIS,2023,3,12,7d,SNNPR,SNNPR,61
6.99868,35.2399,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.00139,34.98051,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
7.00139,34.98051,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
7.00139,34.98051,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
7.00574,35.25774,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.01101,35.26475,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.01134,35.29919,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
7.01243,35.26546,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
7.01316,35.30679,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.01488,35.38786,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.01805,35.00018,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
7.01805,35.00018,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
7.01805,35.00018,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
7.01899,35.91122,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.02136,35.09751,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.02466,35.097,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.02492,35.09701,2023-03-25,10:13,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.02505,35.27698,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.02821,34.29545,2023-03-23,22:33,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.02864,34.29742,2023-03-23,23:26,N,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.03063,34.92075,2023-03-24,23:07,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.03234,35.027,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
7.03234,35.027,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
7.03234,35.027,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
7.03995,35.1088,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.04075,35.11172,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.04548,34.97908,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.04691,34.86306,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.05203,35.0956,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.05257,35.23244,2023-03-24,23:07,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.05498,35.23007,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.0555,35.23352,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.05657,35.27836,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.05671,35.23194,2023-03-24,23:56,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.0573,35.28348,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.05803,35.2886,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.06578,39.32119,2023-03-28,10:56,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
7.06578,39.32119,2023-03-28,10:56,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
7.07237,35.25133,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.07375,35.24998,2023-03-24,23:07,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.08308,34.24808,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.08469,34.24969,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.08995,34.24878,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.09049,39.32046,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
7.09049,39.32046,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
7.09049,39.32046,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
7.09105,39.32436,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,100
7.09105,39.32436,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,100
7.09105,39.32436,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,100
7.0916,39.32827,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Oromia,Oromia,50
7.0916,39.32827,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Oromia,Oromia,50
7.0916,39.32827,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Oromia,Oromia,50
7.09875,35.22121,2023-03-24,23:07,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.10075,35.19408,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.10864,35.19691,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.10899,35.19461,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.10956,35.34094,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.1116,35.24691,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.11259,35.19635,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.11759,35.0609,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.11812,35.06434,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.12089,35.06041,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.12141,35.06384,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.125,35.06472,2023-03-25,10:13,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.12528,35.06372,2023-03-25,11:21,A,MODIS,2023,3,12,7d,SNNPR,SNNPR,77
7.12593,35.06973,2023-03-25,10:13,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.1325,35.22537,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Gambela,Gambela,50
7.1325,35.22537,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Gambela,Gambela,50
7.1325,35.22537,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.13401,35.23407,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.13447,34.93998,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.13495,34.94277,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,100
7.13544,34.94559,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.13794,35.23334,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.13842,35.06477,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.13895,35.06822,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.14269,34.93288,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.14292,34.19095,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.14396,35.39139,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.14862,35.33427,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Gambela,Gambela,50
7.14862,35.33427,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Gambela,Gambela,50
7.14862,35.33427,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.15023,36.92639,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.15412,35.0929,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Gambela,Gambela,50
7.15412,35.0929,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Gambela,Gambela,50
7.15412,35.0929,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.15466,35.09649,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Gambela,Gambela,50
7.15466,35.09649,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Gambela,Gambela,50
7.15466,35.09649,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.15537,35.41459,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.15749,35.0924,2023-03-30,11:06,1,VIIRS,2023,3,13,24h,Gambela,Gambela,50
7.15749,35.0924,2023-03-30,11:06,1,VIIRS,2023,3,13,48h,Gambela,Gambela,50
7.15749,35.0924,2023-03-30,11:06,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.15881,34.61076,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.16093,37.09518,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,SNNPR,SNNPR,50
7.16093,37.09518,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,SNNPR,SNNPR,50
7.16093,37.09518,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
7.16105,34.6079,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.16113,34.60836,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.16161,34.6118,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.16172,40.48743,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
7.16185,34.61234,2023-03-27,10:21,1,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.16257,35.15197,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.16451,34.60458,2023-03-27,11:08,A,MODIS,2023,3,13,7d,Gambela,Gambela,54
7.17464,35.26403,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.17505,35.23923,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.17573,35.44382,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.18153,35.23874,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,Gambela,Gambela,50
7.18238,37.55683,2023-03-27,11:13,N,VIIRS,2023,3,13,7d,SNNPR,SNNPR,50
7.19187,35.05616,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Gambela,Gambela,50
7.19492,39.36956,2023-03-28,10:56,N,VIIRS,2023,3,13,48h,Oromia,Oromia,50
7.19492,39.36956,2023-03-28,10:56,N,VIIRS,2023,3,13,7d,Oromia,Oromia,50
7.195,40.51464,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Oromia,Oromia,50
7.19792,35.36232,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.19943,35.4658,2023-03-24,11:17,1,VIIRS,2023,3,12,7d,SNNPR,SNNPR,50
7.2011,35.17939,2023-03-24,10:30,N,VIIRS,2023,3,12,7d,Gambela,Gambela,50
